path,h1,h2,h3,nframes,fps,size,hash_bits,n_hashes,valid
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 9/N884A6_ch9_main_20240710013002_20240710020002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26994,14.99316826073916,949480169,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 9/N884A6_ch9_main_20240710020002_20240710023002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26993,14.993445609669392,949101254,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 9/N884A6_ch9_main_20240710023002_20240710030002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26978,14.991442352575074,948735588,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 9/N884A6_ch9_main_20240710030002_20240710033002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26992,14.989726217582051,949131108,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 9/N884A6_ch9_main_20240710033002_20240710040002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26992,14.993389843689243,949240462,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 9/N884A6_ch9_main_20240710040002_20240710043002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26993,14.99386203180634,948561802,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 9/N884A6_ch9_main_20240710043002_20240710050002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26990,14.993861349836395,948671129,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 9/N884A6_ch9_main_20240709050002_20240709053002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26991,14.993583939294622,949344823,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 9/._N884A6_ch9_main_20240709073002_20240709080002.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 9/._N884A6_ch9_main_20240709110002_20240709113002.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 9/._N884A6_ch9_main_20240709113002_20240709120002.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 9/._N884A6_ch9_main_20240709233002_20240710000000.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 9/._N884A6_ch9_main_20240709170002_20240709173002.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/N884A6_ch8_main_20240709050001_20240709053001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26995,14.993806966191034,949399907,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/N884A6_ch8_main_20240709053001_20240709060001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26978,14.990026281720036,949225834,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/N884A6_ch8_main_20240709060001_20240709063001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26987,14.98969656237329,949847860,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/N884A6_ch8_main_20240709063001_20240709070001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,27000,14.99333629498001,949999689,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/N884A6_ch8_main_20240709070001_20240709073001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26991,14.994083694885312,949370008,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/N884A6_ch8_main_20240709073001_20240709080001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26980,14.993303583833017,949231459,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/N884A6_ch8_main_20240709080001_20240709083001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26995,14.993806966191034,948958139,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/N884A6_ch8_main_20240709083001_20240709090001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26992,14.9908917225752,949504482,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/N884A6_ch8_main_20240709090001_20240709093001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26979,14.98874968749132,948986038,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/N884A6_ch8_main_20240709093001_20240709100001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26993,14.99386203180634,949143145,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/N884A6_ch8_main_20240709100001_20240709103001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26993,14.993528892246337,949520487,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/N884A6_ch8_main_20240709103001_20240709110001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26993,14.994445061659816,948882795,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/N884A6_ch8_main_20240709110001_20240709113001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26977,14.993719500672514,948949899,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/N884A6_ch8_main_20240709113001_20240709120001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26995,14.990226783056796,948715306,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/N884A6_ch8_main_20240709120001_20240709123001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26990,14.990613509880808,948584405,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/N884A6_ch8_main_20240709123001_20240709130001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26995,14.993806966191034,948645382,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/N884A6_ch8_main_20240709130001_20240709133001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26976,14.992747058529291,948367798,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/N884A6_ch8_main_20240709133001_20240709140001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26995,14.993723686695327,948631702,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/N884A6_ch8_main_20240709140001_20240709143001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26993,14.994861539316169,948899087,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/N884A6_ch8_main_20240709143001_20240709150001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26991,14.991168923497328,948691784,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/N884A6_ch8_main_20240709150001_20240709153001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26993,14.990697803570932,948868150,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/N884A6_ch8_main_20240709153001_20240709160001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26978,14.993025336645603,948522630,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/N884A6_ch8_main_20240709160001_20240709163001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26990,14.993444881452348,948254861,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/N884A6_ch8_main_20240709163001_20240709170001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26996,14.994945399202372,948395361,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/N884A6_ch8_main_20240709170001_20240709173001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26989,14.992972651671288,948553746,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/N884A6_ch8_main_20240709173001_20240709180001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26980,14.99055450605623,948626443,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/N884A6_ch8_main_20240709180001_20240709183001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26994,14.990087683738803,948882383,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/N884A6_ch8_main_20240709183001_20240709190001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26990,14.9935281732783,949354333,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/N884A6_ch8_main_20240709190001_20240709193001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26992,14.992557044146729,948846498,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/N884A6_ch8_main_20240709193001_20240709200001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26992,14.993722989412404,949175708,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/N884A6_ch8_main_20240709200001_20240709203001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26978,14.993858620440513,948577625,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/N884A6_ch8_main_20240709203001_20240709210001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26994,14.990503903950598,948319504,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/N884A6_ch8_main_20240709210001_20240709213001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26990,14.990696770251882,949359095,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/N884A6_ch8_main_20240709213001_20240709220001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26995,14.993806966191034,949483887,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/N884A6_ch8_main_20240709220001_20240709223001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26993,14.993445609669392,949431350,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/N884A6_ch8_main_20240709223001_20240709230001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26970,14.992745445752057,948575357,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/N884A6_ch8_main_20240709230001_20240709233001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26998,14.99372438382335,950111016,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/N884A6_ch8_main_20240709233001_20240710000000.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26977,14.991053269168788,949270570,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/N884A6_ch8_main_20240710000000_20240710003001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,27011,14.989539342615664,950431612,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/N884A6_ch8_main_20240710003001_20240710010001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26970,14.993662300696036,948491550,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/N884A6_ch8_main_20240710010001_20240710013001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,27000,14.99333629498001,950269034,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/N884A6_ch8_main_20240710013001_20240710020001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26990,14.993944646289568,949260175,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/N884A6_ch8_main_20240710020001_20240710023001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26994,14.993251537149872,948374277,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/N884A6_ch8_main_20240710023001_20240710030001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26977,14.989803799543257,948174288,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/N884A6_ch8_main_20240710030001_20240710033001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26994,14.990420658059142,948696421,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/N884A6_ch8_main_20240710033001_20240710040001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26992,14.992973432353317,948723164,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/N884A6_ch8_main_20240710040001_20240710043001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26993,14.993112488613388,948863716,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/N884A6_ch8_main_20240710043001_20240710050001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26994,14.99366793308005,948411192,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/._N884A6_ch8_main_20240709073001_20240709080001.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/._N884A6_ch8_main_20240709113001_20240709120001.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/._N884A6_ch8_main_20240709123001_20240709130001.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 1 Day 4/Cam 8/._N884A6_ch8_main_20240709120001_20240709123001.mp4,-1,-1,-1,-1,-1.0,4096,256,3,False
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717050003_20240717053003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26993,14.993528892246337,949414045,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717053003_20240717060003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26992,14.99330655957162,949457603,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717060003_20240717063003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26993,14.993945319009477,949314276,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717063003_20240717070003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26977,14.990886661183843,949270982,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717070003_20240717073003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26993,14.990198310666347,949024126,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717073003_20240717080003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26992,14.99264031993779,948914634,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717080003_20240717083003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26994,14.99366793308005,949133155,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717083003_20240717090003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26970,14.992828791567993,947953463,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717090003_20240717093003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26998,14.99264195474108,949813233,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717093003_20240717100003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26992,14.989975953395126,948698327,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717100003_20240717103003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26993,14.990614552441883,948727082,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717103003_20240717110003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26993,14.993528892246337,948625944,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717110003_20240717113003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26979,14.993664414013873,948473809,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717113003_20240717120003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26994,14.99366793308005,948405306,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717120003_20240717123003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26990,14.9935281732783,949245692,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717123003_20240717130003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26987,14.990029605683402,948852598,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717130003_20240717133003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26985,14.99141680971984,949716277,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717133003_20240717140003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26992,14.993389843689243,948914632,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717140003_20240717143003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26993,14.993528892246337,948737452,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717143003_20240717150003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26992,14.993389843689243,948592002,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717150003_20240717153003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26577,14.99542977081147,934453007,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717153003_20240717160003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26992,14.990225697529768,948311297,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717160003_20240717163003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26993,14.9905313022375,948609985,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717163003_20240717170003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26992,14.99422273575682,948677834,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717170003_20240717173003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26994,14.993251537149872,949264212,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717173003_20240717180003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26978,14.993108660857194,949344886,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717180003_20240717183003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26992,14.993806278156438,949407911,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717183003_20240717190003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26992,14.99105823808413,950101152,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717190003_20240717193003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26994,14.990753647172504,949256888,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717193003_20240717200003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26977,14.993386169869837,949417038,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717200003_20240717203003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26992,14.993806278156438,949318746,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717203003_20240717210003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26994,14.99366793308005,949627831,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717210003_20240717213003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26991,14.993667229579591,949265508,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717213003_20240717220003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26981,14.990277237624312,949324763,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717220003_20240717223003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26991,14.991085660966304,949389365,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717223003_20240717230003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26992,14.993806278156438,949536105,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717230003_20240717233003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26994,14.993001710692942,949471558,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/Group 2 Day 4/Cam 16/N884A6_ch16_main_20240717233003_20240718000000.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26933,14.993514482466836,947295682,256,3,True
